,name,degree,betweenness,closeness,sum
8727,bnymnkzyrt,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9709,LillaSzantosi,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9278,Bazm511,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9710,JGeorgoulias,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8722,micro153118993,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9271,DaveLewin,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9022,KingvagabondHOL,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9024,StockCubes3,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7646,EmmaKravnik,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9723,SirLewisEnjoyer,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8711,RKalisher,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9728,DianaSucha_44,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9032,thehunterboggs,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8743,Formula_HAM,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7800,MohsinKhawas,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7063,gina_asada,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10218,pmxlxisane,0.0001836715951878042,0.0,9.18357975939021e-05,0.0002755073927817063
8388,AshAshGoose,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8387,allenlbell1,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8385,StDenysAleHse,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10660,Darkprince_CEO,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10198,EmmaVodden1,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10653,JMAuty,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10201,davidn_clare,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10649,tleany,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10648,Lordvader2009,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10204,rolnroz,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10205,RahelM44,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7236,dontyellitsrude,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10639,MartinHolistica,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10214,Aaron08951168,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8123,rauldecatorce,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10067,forkienorris,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7911,denisyorinori,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8131,W3R0N1K4_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7227,_damien_white_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7081,quality892,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10260,ZMCMC,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10602,Yesman073,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10269,f1fan86310982,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7211,Samnz007,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8145,seanbeck888,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7089,LFCR3D,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10287,KimiButNoDrink,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10288,x_annieeek,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10289,Jarviik,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10290,ErinflMoore,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8390,Luscasluccodale,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8099,MichaelJeffNun1,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7918,Hollowbabes,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10173,Ldom,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10741,JosepLluis_zapp,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10072,Goblet_Beer,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10073,ThomasJ23158491,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8467,TvRober,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10079,Jezbers,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10731,BatmanIsOrphan,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8461,weareeeepenguin,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8460,AngelaArchibal1,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10724,RichardAckrill,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10090,ifarlant,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10716,PhilPeters90,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10106,ChantsluzShane,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7274,Hawk_F1,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10119,Mageu93045060,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8436,Ste_Whitfield,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8435,tedmosby112222,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8075,WinnieWard16,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10700,thijzabrouwer,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10124,nandomcfc,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8431,WorldWatchTM,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10128,uptheowls1992,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8429,esserealice,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10134,BoselliGiovanni,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10137,Shaherah_Arlene,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8425,EuwDesire,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10145,Dskater95,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8401,kevinDaCosta100,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10680,Harryyy66,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10172,KENNo777,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7092,WSanders33,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7907,ZintelM,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7856,SSANZl015931441,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10380,SebastianGoroz2,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10381,Noor_Saeef,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10516,lewis_20111,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8185,ZodiacBusiness,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10511,imSwft,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10390,lewis_everett11,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10510,CasesBarbie,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10395,josephromano800,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7893,Ren97421588,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8191,WesAFC14,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10502,YAIRCLV,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8264,RichLaurie2,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10406,aledulefq20,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8260,LoisMurray4,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10416,designer_diegoP,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10420,mark44stfc21,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10424,james_hol2,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10476,EmmaEliazer,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8212,LakicJohn,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8216,m240_370,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7154,silysic,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10432,lenadiego,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10468,RishitSharma3,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10434,legallypia,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8217,MRothwell8,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7881,aaroncc72,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7148,SixKayTw0,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10460,Xsergi291,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8222,henriettak,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8226,mat_underwood,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10525,vsolor19,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10528,Girlontopshot,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10303,renhoe09,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7898,ROKI_GR63,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7202,ChahtaMs,0.0001836715951878042,0.0,9.18357975939021e-05,0.0002755073927817063
10311,dystainak,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8150,Drip_Machine,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10578,Mangkulangite,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7097,Saucey65,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10575,_jefe007_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8312,busty01,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8311,HectorMarimo,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8308,Liban88,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10320,fireconor11,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10561,aestheticblxrry,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7861,LifeofOpuscula,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10324,LumuShop,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8161,cartagoFG,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10331,catscatscats89,0.0001836715951878042,0.0,9.18357975939021e-05,0.0002755073927817063
10554,s3v3nthsign,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10335,AdrianoT_27,0.0001836715951878042,0.0,9.18357975939021e-05,0.0002755073927817063
8299,StricklandArms,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7900,RichardUgass1,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10343,PikeSA1968,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8290,AdityaDevavrat,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7179,BillWallis18,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10544,ipraveenvino,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7868,TheAnim74795028,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10363,MuhammadDMS_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10540,TamiD47437687,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7176,pieumapor,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8280,iStormCloud,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10370,pipila79,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8475,LAS_TEGO,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8224,SteveDPIves,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7299,tbt1905,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10047,BlackholeA69,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8550,Smurphi_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7000,vs0ri,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10834,fccworld,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8545,ybarakat_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8544,UMSportsExtreme,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7811,Rachael35762989,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9974,north_p_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8540,scholeslarry,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8492,masaotan71,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7325,andrealgch,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10828,CharCujoh,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7025,ComputerVisio,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7801,akorising,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7313,earn2lol1,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10822,hamFalangista,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9987,Steve19F53,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7322,Mrlevel28,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8521,Brads_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8491,CANewportBeach,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10819,samhamilton43,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7319,needyofdavide,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10052,IgnatiusAryono,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10001,ChrisWr04368455,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7317,Sidewinder_16,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7989,foluwafemi,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7794,StyloDZN,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7963,Ruben_24_1893,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7966,Pochettinomag,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8563,arrowspider,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7808,emile3k,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8566,Dmnq92,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10870,cryptonero2,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7303,_fernandosanz_,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7962,AlexStillMe,0.0002755073927817063,0.0,0.0,0.0002755073927817063
8013,JTourle,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9937,HazutMeni,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10012,polexes,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9933,Italiajin21,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7336,JoniNMcintosh1,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7964,OwensEwan,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10859,thinxwhitexlies,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7960,stardust_lune,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10851,MrLewis80,0.0002755073927817063,0.0,0.0,0.0002755073927817063
10843,Connor96004107,0.0002755073927817063,0.0,0.0,0.0002755073927817063
7338,tezgel13,0.0002755073927817063,0.0,0.0,0.0002755073927817063
9495,CBSMiami,9.18357975939021e-05,0.0,0.0001653044356690238,0.0002571402332629259
9494,joelwaldmanNEWS,9.18357975939021e-05,0.0,0.0001653044356690238,0.0002571402332629259
7985,peter__bayer,9.18357975939021e-05,0.0,0.00013775369639085317,0.00022958949398475527
7953,INTERPOL_HQ,9.18357975939021e-05,0.0,0.00013775369639085317,0.00022958949398475527
7954,Europol,9.18357975939021e-05,0.0,0.00013775369639085317,0.00022958949398475527
10655,Johnjoh87259006,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10605,gsxrmatt,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10016,F1Tricky,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10004,nillyvanillyf1,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10815,chilagmanuel,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9649,BrunoAmericano,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
7848,washingtonpost,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9792,the_staveros,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10816,JFG_78,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9342,mitrarounnak,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
8913,hockalugy,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10877,barrymorgan80,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
8258,groundsy09,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
8195,HughesMarston,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9946,formulaMickarie,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10509,GuyFawkesRight,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10385,mashup_talk,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9151,OGraham03,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10558,lambsenglish,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10563,Maeronthomas,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9599,meekles_,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10586,Amikins84,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
7778,44_4mylife,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9087,andrejunior76,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
8333,difogge,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9972,hllf1,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10384,jemaimeaussi,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10757,_Paul_de_Souza,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
10057,Loraah__x,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
8065,roan687,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
9774,_mimiplus,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
7265,EthanDunn13,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
7266,liviciousx,9.18357975939021e-05,0.0,0.00012244773012520278,0.0002142835277191049
8173,LianStein,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8175,agaffar09,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7950,ArtNr4,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7631,madmx22_,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8174,Photo_ProMark,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9020,ArtsAlfons1,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8946,jpinto_77,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8176,malpass_daniel,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8947,boggydweller,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9102,DKenni,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8171,wetz2005,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8170,sauriyeah,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7632,CrazyCowBazooka,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7674,MaxineRedal,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9103,AnotherKofi,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9047,Brayanrvz_P,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7987,HaruHaruto86,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7675,causa_rellena,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9105,RyKaBpriv,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8942,alleixo,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8941,clarkeystu,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7952,metapups2022,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7617,enigma915,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8180,ellimbap,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8181,victabv5,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8939,verstappenin,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9046,spurschick81,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9101,Yasin11_,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8183,Ukie13ka,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7643,melatone1n,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8153,DOBBA1991,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
9092,F1FeederSeries1,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7905,jorge_alves27,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8155,eBayESP,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
9093,joshrevellyt,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8157,carlosmaga1999,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7621,Guiller31751485,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9041,Daniiarts3,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7990,hardeep_wh11,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8160,realmrnoname,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9095,meimanrazak,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8063,aprily4k,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8062,kevinjacox,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9071,mesharkkkk,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9100,chika_1903,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9045,IndianEbGcBcklg,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8166,InvictusRL,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8061,__straightfire,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8953,_TheIgua,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8167,carlosgarfern,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7928,MacrosTh3Black,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
9096,glennfreeman39,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7619,ewanorandy,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8952,timryuken,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8951,Teflon001,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8950,ZD14_Racing,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7949,RK88posting,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8169,Tim_Oldland,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7935,Shinya__Pkai,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7895,frankjlle,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8936,Formula24hrs,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8045,olgundd,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7967,alaaeldaly,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9062,Urgency_0f_Now,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8920,KhvmaloSvnele,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8048,DadeTeflonDon,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7888,rosso0o,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8919,Ftoriano,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8918,GibsonCarina,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7638,Ankalagon_04,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9061,Kian33566279,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8047,Ayotubora,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8917,BSLA_7,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8916,thiemdal,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7961,thescientistma,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8914,ninsamakashvili,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
9091,005Markus,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8041,_Hlubikaz,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
9059,Erestyn,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9115,yess_zar,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7887,SirTifoso,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7610,EddyRiley,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7681,BraynerJeff,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8911,mitcho876,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8910,UtdSander,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7886,caiaodopao22,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8908,AliciaDearcega1,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8043,karryjay,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9118,drexmingbaby,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9057,verstappenci,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8040,Zingfaze,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8210,maarcc_05,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8208,willkb2014,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8204,AutriyaManeshni,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7678,saggytaurus,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9048,victor_nunes_,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7930,atikarda39,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9049,mannyy_oa,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7976,KhabyLame,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7975,mOha_speaKs,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7974,takashi_p007,0.0001836715951878042,0.0,0.0,0.0001836715951878042
9051,stewada,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8931,TommyLeeHopper3,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
8053,Gingerboi_2115,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8193,SallySazbee,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7971,Billyboi_____,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8196,accordpublicc,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8928,juanfer1595,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8052,Neliswa_Nelli,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7613,ShellyKramer,9.18357975939021e-05,0.0,9.18357975939021e-05,0.0001836715951878042
7890,WossieMonster,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8926,RadioSportsLive,0.0001836715951878042,0.0,0.0,0.0001836715951878042
7932,iltammo,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8199,suzanna1066,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8200,RyanRees,0.0001836715951878042,0.0,0.0,0.0001836715951878042
8203,NjayamJnr,0.0001836715951878042,0.0,0.0,0.0001836715951878042
